Unnamed: 0,Date,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비_운영_원자료,개인운송장비_운영_전기대비증감,개인운송장비_운영_전년동기대비증감,개인운송장비_운영_이동평균(3기간),철도_여객수송_원자료,철도_여객수송_전기대비증감,철도_여객수송_전년동기대비증감,철도_여객수송_이동평균(3기간),도로_여객수송_원자료,도로_여객수송_전기대비증감,도로_여객수송_전년동기대비증감,도로_여객수송_이동평균(3기간),항공_및_수상여객운송_원자료,항공_및_수상여객운송_전기대비증감,항공_및_수상여객운송_전년동기대비증감,항공_및_수상여객운송_이동평균(3기간),기타_여객운송_원자료,기타_여객운송_전기대비증감,기타_여객운송_전년동기대비증감,기타_여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,Year,Month,출생아수_월평균_명,사망자수_월평균_명,자연증가건수_월평균_명,혼인건수_월평균_건,이혼건수_월평균_건,조출생률_천명당,조사망률_천명당,자연증가율_천명당,합계출산율_명,출생성비_명,조혼인율_천명당,조이혼율_천명당,Total_News_Count,Total_Sentiment_Mean,Sent_경제,Sent_사회,Sent_지역,Sent_정치,코로나기간,주말수,공휴일수,승차인원수_lag1,승차인원수_lag2,승차인원수_lag3,승차인원수_lag12,승차인원수_rolling_mean_3m,승차인원수_rolling_std_3m,승차인원수_전월대비증감률,is_holiday,weekday,is_weekend,TimeIndex,Month_sin,Month_cos,Quarter
21.0,2016-10-01,32750.0,1676365.0,2087166,482050.3273609347,35099.25722905597,599645.7811699497,17.429119124062087,192.29253078007548,10.640004591752868,0.0,408.0,0.0,0.0,408.0,84.0,84.0,154.0,1932.0,15119.664822632532,27666.0,-13.0,308.0,27653.0,3.3,-0.2,0.2,3.3,43704.0,26.0,347.0,43704.0,16038.0,40.0,40.0,16051.0,63.3,-0.1,0.2,63.3,61.2,0.1,0.0,61.2,102.8,0.3,-3.3,100.4,96.379,0.132,1.413,96.3,101.006,-0.04,1.221,100.7,99.53,0.126,-3.654,99.8,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,92.433,-0.657,1.127,91.4,93.851,0.339,1.987,93.7,1865552.0,1786215.0,79337.0,1587797.0,1303692.0,16982.0,5082.0,9069.0,252972.0,2016,10,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,362.0,-0.0994475138121546,-0.073170731707317,-0.0791666666666666,-0.4137931034482758,0.3333333333333333,0.0,10.0,1.0,1654399.0,1543033.0,1954514.0,1939094.0,1717315.3333333333,212833.27298694008,26.15856271673278,0,5.0,1,22,-0.8660254037844386,0.5000000000000001,4
22.0,2016-11-01,27382.0,1402257.0,1881893,407771.3067499177,29869.11267732216,547166.2429076333,16.117775911181788,163.82814346528178,9.782691620241422,0.0,366.0,0.0,0.0,366.0,72.0,72.0,132.0,1656.0,13634.571700430834,27613.0,-53.0,315.0,27497.0,3.1,-0.2,0.1,3.2,43730.0,26.0,344.0,43730.0,16117.0,79.0,29.0,16233.0,63.1,-0.2,0.2,62.9,61.2,0.0,0.2,60.9,95.9,-6.9,-10.8,97.6,96.237,-0.142,1.451,96.3,100.145,-0.861,0.46,100.6,100.57,1.04,-1.448,100.7,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,88.744,-3.689,0.14,91.0,93.796,-0.055,1.932,93.8,1825701.0,1749805.0,75896.0,1309055.0,1076471.0,16713.0,4906.0,11778.0,199187.0,2016,11,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,136.0,0.0073529411764705,0.0,-0.0641025641025641,0.3,0.8,0.0,8.0,0.0,2087166.0,1654399.0,1543033.0,1900348.0,1761532.6666666667,287451.5564792324,-9.8350107274649,0,1.0,0,23,-0.5000000000000004,0.8660254037844384,4
23.0,2016-12-01,25912.0,1332930.0,1588154,484150.9598545299,36072.87741375181,580410.1921343149,16.790786400592726,187.93395175433247,10.360152365205767,0.0,310.0,0.0,18.0,292.0,95.0,80.0,155.0,1518.0,14771.414765499774,27211.0,-402.0,246.0,27237.0,3.2,0.1,0.0,3.3,43755.0,25.0,337.0,43758.0,16544.0,427.0,91.0,16522.0,62.2,-0.9,0.1,62.2,60.2,-1.0,0.1,60.2,94.2,-1.7,-9.1,94.4,96.342,0.105,1.272,96.6,100.796,0.651,1.011,100.8,101.945,1.375,1.344,102.6,99.723,0.0,0.21,100.0,91.547,0.0,0.425,91.8,91.926,3.182,0.254,92.1,93.722,-0.074,1.647,93.8,2007035.0,1931158.0,75877.0,1343398.0,1102769.0,13111.0,4156.0,17609.0,205753.0,2016,12,33853.583333333336,23402.25,10451.333333333334,23469.58333333333,8944.0,7.9,5.5,2.5,1.172,105.0,5.5,2.1,142.0,-0.0070422535211267,0.0161290322580645,0.0363636363636363,-0.2857142857142857,0.3333333333333333,0.0,9.0,0.0,1881893.0,2087166.0,1654399.0,1588373.0,1874486.0,216478.55969818347,-15.608698262866172,0,3.0,0,24,-2.4492935982947064e-16,1.0,4
24.0,2017-01-01,26842.0,1378927.0,1400158,460694.2357766561,34454.99654006355,467686.1571904635,13.191250724163996,173.8517104325448,8.382169625,0.0,286.0,51.0,30.0,205.0,91.0,78.0,156.0,1595.0,11407.159410867094,26886.0,-325.0,255.0,27139.0,3.7,0.5,0.0,3.9,43790.0,35.0,351.0,43788.0,16904.0,360.0,96.0,16648.0,61.4,-0.8,0.1,62.0,59.1,-1.1,0.1,59.5,93.2,-1.0,-7.4,93.9,97.366,1.024,2.134,97.1,101.507,0.711,-0.02,101.4,105.189,3.244,7.139,104.5,100.497,0.774,0.984,100.2,92.183,0.636,0.822,92.0,95.68,3.754,2.6,94.0,93.942,0.22,1.831,94.2,2343048.0,2262448.0,80600.0,1220695.0,978223.0,15248.0,3649.0,10378.0,213197.0,2017,1,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,107.0,0.0560747663551401,0.0612244897959183,-0.1578947368421052,0.1666666666666666,1.0,0.0,9.0,2.0,1588154.0,1881893.0,2087166.0,1872911.0,1852404.3333333333,250809.54952380364,-11.837391084239943,1,6.0,1,25,0.49999999999999994,0.8660254037844387,1
25.0,2017-02-01,24120.0,1238852.0,1299845,420171.2736156509,31528.41267989987,440718.7580639928,12.57833876633194,159.92964691714118,7.927611155079695,0.0,252.0,0.0,0.0,252.0,84.0,72.0,144.0,1436.0,10861.204875338566,27321.0,435.0,396.0,27262.0,4.9,1.2,0.0,4.2,43818.0,28.0,347.0,43818.0,16497.0,-407.0,-49.0,16556.0,62.4,1.0,0.5,62.2,59.3,0.2,0.4,59.6,94.4,1.2,-3.9,94.9,97.632,0.266,1.992,97.5,101.887,0.38,2.162,101.8,106.229,1.04,10.384,105.9,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,94.394,-1.286,1.539,93.3,94.839,0.897,1.272,94.5,2231269.0,2143635.0,87634.0,1252080.0,952948.0,13790.0,3003.0,59952.0,222387.0,2017,2,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,49.0,0.1632653061224489,0.2413793103448276,-0.375,0.0,0.0,0.0,8.0,0.0,1400158.0,1588154.0,1881893.0,1515941.0,1623401.6666666667,242794.0507103362,-7.164405731353174,0,2.0,0,26,0.8660254037844386,0.5000000000000001,1
26.0,2017-03-01,26996.0,1390852.0,1399381,435654.9436836205,32888.94145961995,438549.1754420208,13.07906442604507,172.17959916179734,7.973578716820468,0.0,325.0,0.0,0.0,325.0,91.0,91.0,169.0,1616.0,11257.710423613453,27579.0,258.0,446.0,27604.0,4.1,-0.8,-0.1,4.4,43846.0,28.0,340.0,43845.0,16267.0,-230.0,-106.0,16241.0,62.9,0.5,0.5,63.0,60.3,1.0,0.6,60.2,97.0,2.6,-3.6,97.7,97.565,-0.067,2.172,97.5,101.937,0.05,2.242,101.9,106.145,-0.084,10.972,105.7,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,89.814,-4.58,1.304,92.5,94.62,-0.219,0.687,94.6,1940542.0,1861881.0,78661.0,1233640.0,970389.0,16551.0,3312.0,28257.0,215131.0,2017,3,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,72.0,0.0,-0.0384615384615384,0.1363636363636363,0.0,0.0,0.0,8.0,1.0,1299845.0,1400158.0,1588154.0,1555211.0,1429385.6666666667,146359.8723842479,7.657528397616642,1,2.0,0,27,1.0,6.123233995736766e-17,1
27.0,2017-04-01,29443.0,1519345.0,1643748,472689.19670541416,36196.70176,511014.5848129531,15.142592266100992,182.82101027231548,9.432198097367678,0.0,391.0,0.0,28.0,363.0,110.0,110.0,206.0,1789.0,12860.524830158718,27911.0,332.0,513.0,27826.0,4.2,0.1,0.3,4.0,43871.0,25.0,334.0,43873.0,15960.0,-307.0,-178.0,16048.0,63.6,0.7,0.7,63.4,61.0,0.7,0.5,60.9,101.8,4.8,-0.5,102.7,97.442,-0.123,1.869,97.5,101.967,0.03,2.102,101.9,104.864,-1.281,8.956,105.2,100.497,0.0,0.984,100.7,92.183,0.0,0.822,92.2,93.23,3.416,4.382,93.1,94.482,-0.138,0.714,94.4,2003943.0,1915430.0,88513.0,1075899.0,854669.0,14903.0,5270.0,9359.0,191698.0,2017,4,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,63.0,0.1111111111111111,0.0,0.5,0.2727272727272727,0.0,0.0,10.0,0.0,1399381.0,1299845.0,1400158.0,1936143.0,1366461.3333333333,57692.745058051616,17.46250663686302,0,5.0,1,28,0.8660254037844387,-0.4999999999999998,2
28.0,2017-05-01,25298.0,1305714.0,1430857,414954.2903214782,31441.838040303053,454774.99809250864,13.14874448235562,158.4464500210863,8.315815468372751,0.0,349.0,0.0,30.0,319.0,96.0,96.0,180.0,1542.0,11132.766924827389,27987.0,76.0,370.0,27993.0,3.6,-0.6,0.0,3.9,43902.0,31.0,331.0,43899.0,15916.0,-44.0,-39.0,15907.0,63.7,0.1,0.3,63.7,61.5,0.5,0.4,61.3,109.2,7.4,9.4,107.9,97.546,0.104,1.916,97.4,101.887,-0.08,2.342,101.8,104.475,-0.389,6.971,104.3,101.109,0.612,1.596,100.5,92.183,0.0,0.822,92.1,96.384,3.154,3.848,94.5,94.198,-0.284,1.089,94.3,2003834.0,1908438.0,95396.0,977889.0,738590.0,16530.0,4293.0,19819.0,198657.0,2017,5,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,77.0,-0.0649350649350649,-0.1071428571428571,0.0588235294117647,-0.1428571428571428,0.0,0.0,8.0,3.0,1643748.0,1399381.0,1299845.0,1848198.0,1447658.0,176961.35142736678,-12.9515594847872,0,0.0,0,29,0.49999999999999994,-0.8660254037844387,2
29.0,2017-06-01,27392.0,1414434.0,1445164,450487.2301150354,33647.31163657335,460243.38725387526,13.28061323763066,174.05652367119623,8.283763187703496,0.0,351.0,0.0,32.0,319.0,104.0,104.0,195.0,1669.0,11254.276713164818,28081.0,94.0,361.0,28035.0,3.8,0.2,0.2,3.6,43924.0,22.0,324.0,43924.0,15844.0,-72.0,-36.0,15890.0,63.9,0.2,0.3,63.8,61.5,0.0,0.2,61.5,112.6,3.4,13.3,111.5,97.338,-0.208,1.727,97.5,101.627,-0.26,2.002,101.6,103.52,-0.955,2.572,103.3,100.0,-1.109,0.487,100.4,91.918,-0.265,0.557,92.0,93.887,-2.497,2.994,97.0,94.134,-0.064,1.016,94.2,2098126.0,2017883.0,80243.0,991802.0,775181.0,13259.0,4069.0,18636.0,180657.0,2017,6,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,52.0,-0.1346153846153846,-0.4,0.3333333333333333,0.1818181818181818,-0.5,0.0,8.0,1.0,1430857.0,1643748.0,1399381.0,1658762.0,1491328.6666666667,132933.91036275637,0.9998902755481432,0,3.0,0,30,1.2246467991473532e-16,-1.0,2
30.0,2017-07-01,29700.0,1534597.0,1435224,487321.19201290095,36705.377109156856,456533.9423098544,13.101399761377492,185.90850978150567,8.287818928540297,0.0,379.0,0.0,44.0,335.0,112.0,112.0,210.0,1821.0,11042.40008,28037.0,-44.0,300.0,28007.0,3.4,-0.4,-0.1,3.6,43946.0,22.0,320.0,43946.0,15909.0,65.0,20.0,15939.0,63.8,-0.1,0.2,63.7,61.6,0.1,0.3,61.4,112.7,0.1,11.1,112.2,97.499,0.161,2.068,97.6,101.186,-0.441,0.28,101.1,101.997,-1.523,0.818,102.8,100.0,0.0,0.487,100.0,91.918,0.0,0.557,91.9,100.691,6.804,2.28,98.8,94.372,0.238,1.107,94.3,2389447.0,2300588.0,88859.0,1008671.0,782389.0,14145.0,5334.0,14278.0,192525.0,2017,7,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,61.0,0.2459016393442623,0.3125,0.2777777777777778,-0.2,0.5,0.0,10.0,0.0,1445164.0,1430857.0,1643748.0,1954514.0,1506589.6666666667,118997.8103341962,-0.6878112103539835,0,5.0,1,31,-0.4999999999999997,-0.8660254037844388,3
31.0,2017-08-01,25280.0,1307556.0,1306112,417251.2175716304,31880.041962644063,417275.9696974216,11.990091467409954,157.0815846022047,7.677348583582927,0.0,310.0,0.0,28.0,282.0,96.0,96.0,180.0,1540.0,10178.611299969716,27903.0,-134.0,213.0,27961.0,3.6,0.2,0.0,3.4,43967.0,21.0,315.0,43967.0,16064.0,155.0,102.0,16006.0,63.5,-0.3,0.1,63.6,61.2,-0.4,0.0,61.4,111.3,-1.4,8.7,111.0,98.058,0.559,2.381,97.9,100.596,-0.59,-0.37,100.9,102.995,0.998,3.097,103.2,100.0,0.0,0.277,100.0,91.918,0.0,0.371,92.0,101.893,1.202,1.652,99.1,94.4,0.028,1.154,94.5,2385301.0,2302380.0,82921.0,1103506.0,817226.0,14129.0,5190.0,61676.0,205285.0,2017,8,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,62.0,0.0,0.3181818181818182,-0.0952380952380952,0.5,0.0,0.0,8.0,1.0,1435224.0,1445164.0,1430857.0,1543033.0,1437081.6666666667,7332.172688456327,-8.995947670886217,0,1.0,0,32,-0.8660254037844384,-0.5000000000000004,3
32.0,2017-09-01,29658.0,1538539.0,1560339,474782.3862,35555.43151,481050.4617101907,14.196549827090314,186.93814704502205,8.678749457534776,0.0,375.0,47.0,47.0,281.0,104.0,104.0,194.0,1798.0,12148.428743943065,27943.0,40.0,264.0,27922.0,3.3,-0.3,-0.2,3.4,43987.0,20.0,309.0,43990.0,16044.0,-20.0,46.0,16068.0,63.5,0.0,0.1,63.5,61.4,0.2,0.3,61.3,108.9,-2.4,6.4,110.2,98.172,0.114,1.925,98.1,100.926,0.33,-0.12,100.9,104.496,1.501,5.092,104.6,100.0,0.0,0.277,100.0,92.13,0.212,0.583,92.1,94.863,-7.03,1.773,97.9,94.62,0.22,1.108,94.6,2236500.0,2162558.0,73942.0,1078653.0,839415.0,13908.0,5367.0,24787.0,195176.0,2017,9,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,113.0,0.0176991150442477,-0.0625,-0.0222222222222222,0.3333333333333333,0.3333333333333333,0.0,9.0,0.0,1306112.0,1435224.0,1445164.0,1654399.0,1395500.0,77571.65595757261,19.464410402783216,0,4.0,0,33,-1.0,-1.8369701987210297e-16,3
33.0,2017-10-01,27710.0,1439077.0,1484009,459492.8211394724,34272.62924211702,472622.1995,13.40692487068371,174.33188046907117,8.488526332566172,0.0,338.0,93.0,37.0,208.0,91.0,91.0,169.0,1675.0,11519.10835951696,27920.0,-23.0,254.0,27917.0,3.2,-0.1,-0.1,3.2,44015.0,28.0,311.0,44014.0,16095.0,51.0,57.0,16097.0,63.4,-0.1,0.1,63.4,61.4,0.0,0.2,61.4,110.5,1.6,7.7,111.1,98.077,-0.095,1.698,97.9,101.176,0.25,0.17,100.9,106.187,1.691,6.657,106.0,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,97.041,2.178,4.608,94.9,94.693,0.073,0.842,94.6,2231748.0,2154966.0,76782.0,1165638.0,899881.0,16146.0,5192.0,23411.0,221008.0,2017,10,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,41.0,-0.073170731707317,0.1666666666666666,-0.3333333333333333,0.5,-0.375,0.0,9.0,6.0,1560339.0,1306112.0,1435224.0,2087166.0,1433891.6666666667,127118.7366847757,-4.891885673561969,0,6.0,1,34,-0.8660254037844386,0.5000000000000001,4
34.0,2017-11-01,25468.0,1327459.0,1531124,408057.1647311004,30541.77051352212,470382.2013015834,13.83877754775898,160.32125492190897,8.473755430791297,0.0,306.0,0.0,28.0,278.0,84.0,84.0,156.0,1540.0,11929.386538461538,27889.0,-31.0,276.0,27775.0,3.1,-0.1,0.0,3.2,44040.0,25.0,310.0,44038.0,16151.0,56.0,34.0,16263.0,63.3,-0.1,0.2,63.1,61.4,0.0,0.2,61.1,113.9,3.4,18.0,112.2,97.347,-0.73,1.11,97.7,100.596,-0.58,0.451,100.6,107.184,0.997,6.614,107.2,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,92.883,-4.158,4.139,95.3,94.574,-0.119,0.778,94.6,2227747.0,2148068.0,79679.0,1093217.0,880745.0,15306.0,5873.0,14241.0,177052.0,2017,11,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,72.0,0.0416666666666666,-0.1052631578947368,-0.1176470588235294,-0.1333333333333333,0.0,0.0,8.0,0.0,1484009.0,1560339.0,1306112.0,1881893.0,1450153.3333333333,130451.12688793968,3.174845974653784,0,2.0,0,35,-0.5000000000000004,0.8660254037844384,4
35.0,2017-12-01,31118.0,1631822.0,1761118,515838.0269903794,38709.56933227056,556263.6924812398,16.180036975265143,199.95557421177776,10.01939788952486,0.0,349.0,0.0,21.0,328.0,105.0,105.0,195.0,1856.0,14229.663557926062,27516.0,-373.0,305.0,27546.0,3.3,0.2,0.1,3.4,44060.0,20.0,305.0,44058.0,16543.0,392.0,-1.0,16511.0,62.5,-0.8,0.3,62.5,60.4,-1.0,0.2,60.4,112.3,-1.6,18.1,112.6,97.698,0.351,1.356,97.7,99.965,-0.631,-0.831,100.3,108.108,0.924,6.163,108.0,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,95.943,3.06,4.017,95.6,94.674,0.1,0.952,94.9,2404942.0,2325735.0,79207.0,1134068.0,925938.0,13156.0,4338.0,17858.0,172778.0,2017,12,29814.25,23794.5,6019.75,22037.916666666668,8836.0,7.0,5.6,1.4,1.052,106.3,5.2,2.1,81.0,0.0493827160493827,0.0769230769230769,-0.1,0.6666666666666666,0.1428571428571428,0.0,10.0,1.0,1531124.0,1484009.0,1560339.0,1588154.0,1525157.3333333333,38513.21926732884,15.021252361010596,0,4.0,0,36,-2.4492935982947064e-16,1.0,4
36.0,2018-01-01,24728.0,1302538.0,1276931,412316.930001612,30981.54972374636,404328.8389723914,11.76369910277456,159.70346034091455,7.298296002981247,0.0,261.0,0.0,20.0,241.0,84.0,84.0,156.0,1466.0,10452.65067865327,27232.0,-284.0,346.0,27365.0,3.7,0.4,0.0,3.9,44073.0,13.0,283.0,44075.0,16840.0,297.0,-64.0,16709.0,61.8,-0.7,0.4,62.1,59.5,-0.9,0.4,59.7,111.6,-0.7,18.4,111.2,98.106,0.408,0.74,98.2,100.445,0.48,-1.062,100.2,108.675,0.567,3.486,108.7,100.0,0.0,-0.497,100.0,92.112,-0.018,-0.071,92.1,98.11,2.167,2.43,98.0,95.507,0.833,1.565,95.7,2866780.0,2781921.0,84859.0,956036.0,742732.0,14663.0,4126.0,13858.0,180657.0,2018,1,27235.166666666668,24901.666666666668,2333.5,21468.5,9057.0,6.4,5.8,0.5,0.977,105.4,5.0,2.1,77.0,-0.0519480519480519,-0.09375,0.25,0.2,-0.6666666666666666,0.0,8.0,1.0,1761118.0,1531124.0,1484009.0,1400158.0,1592083.6666666667,148271.40719077748,-27.49316059457685,1,0.0,0,37,0.49999999999999994,0.8660254037844387,1
37.0,2018-02-01,24880.0,1312722.0,1284708,420721.3085830247,31187.71415,412030.1987710442,11.739994207837992,161.89731140328828,7.470231222,0.0,204.0,42.0,0.0,162.0,72.0,72.0,120.0,1450.0,10629.101092896177,27348.0,116.0,27.0,27464.0,4.6,0.9,-0.3,4.3,44093.0,20.0,275.0,44089.0,16744.0,-96.0,247.0,16624.0,62.0,0.2,-0.4,62.3,59.2,-0.3,-0.1,59.6,109.8,-1.8,15.4,110.4,98.855,0.749,1.223,98.6,100.095,-0.35,-1.792,100.5,109.284,0.609,3.055,109.0,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,99.819,1.709,5.425,97.8,96.78,1.273,1.941,96.2,2311009.0,2231336.0,79673.0,1045415.0,790477.0,11323.0,3669.0,54618.0,185328.0,2018,2,27235.166666666668,24901.666666666668,2333.5,21468.5,9057.0,6.4,5.8,0.5,0.977,105.4,5.0,2.1,59.0,0.0169491525423728,-0.0526315789473684,-0.0588235294117647,0.0,0.0,0.0,8.0,2.0,1276931.0,1761118.0,1531124.0,1299845.0,1523057.6666666667,242194.2650896865,0.6090383897015661,0,3.0,0,38,0.8660254037844386,0.5000000000000001,1
38.0,2018-03-01,28704.0,1513001.0,1515686,462030.374909709,34688.19081670212,462670.799,14.02512220654851,186.46522322193064,8.477010389284784,0.0,266.0,0.0,0.0,266.0,84.0,84.0,140.0,1690.0,12556.317213114757,27811.0,463.0,232.0,27729.0,4.5,-0.1,0.4,4.4,44100.0,7.0,254.0,44105.0,16289.0,-455.0,22.0,16375.0,63.1,1.1,0.2,62.9,60.2,1.0,-0.1,60.1,109.7,-0.1,12.7,109.4,98.751,-0.104,1.186,98.8,100.926,0.831,-1.011,100.7,108.958,-0.326,2.813,108.9,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,95.577,-4.242,5.763,97.0,96.24,-0.54,1.62,96.5,2252565.0,2180324.0,72241.0,1366100.0,1085542.0,14678.0,4029.0,44090.0,217761.0,2018,3,27235.166666666668,24901.666666666668,2333.5,21468.5,9057.0,6.4,5.8,0.5,0.977,105.4,5.0,2.1,42.0,-0.0714285714285714,-0.375,0.0,0.2,0.1428571428571428,0.0,9.0,1.0,1284708.0,1276931.0,1761118.0,1399381.0,1440919.0,277327.7305517788,17.979027140797754,1,3.0,0,39,1.0,6.123233995736766e-17,1
39.0,2018-04-01,26612.0,1402917.0,1562367,430195.4562160219,32676.27131,478959.7393968291,14.475119414762112,171.1474955923872,8.875966502870643,0.0,273.0,0.0,0.0,273.0,78.0,78.0,130.0,1568.0,12951.28674863388,28029.0,218.0,118.0,28008.0,4.1,-0.4,-0.1,4.2,44122.0,22.0,251.0,44121.0,16093.0,-196.0,133.0,16113.0,63.5,0.4,-0.1,63.5,60.9,0.7,-0.1,60.8,108.7,-1.0,6.9,109.3,98.931,0.18,1.489,98.9,100.996,0.07,-0.971,101.1,108.318,-0.64,3.454,109.0,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,95.473,-0.104,2.243,96.8,96.405,0.165,1.923,96.3,2230200.0,2140152.0,90048.0,1331709.0,1091353.0,15462.0,5434.0,13556.0,205904.0,2018,4,27235.166666666668,24901.666666666668,2333.5,21468.5,9057.0,6.4,5.8,0.5,0.977,105.4,5.0,2.1,46.0,0.2826086956521739,0.1578947368421052,-0.2857142857142857,0.6,0.8,0.0,9.0,0.0,1515686.0,1284708.0,1276931.0,1643748.0,1359108.3333333333,135655.9792502098,3.0798595487455893,0,6.0,1,40,0.8660254037844387,-0.4999999999999998,2
40.0,2018-05-01,24936.0,1315434.0,1496732,398894.7783,30423.54522368765,453445.6102951253,13.64397639511738,157.35608686148757,8.437229913796687,0.0,279.0,0.0,12.0,267.0,72.0,72.0,120.0,1468.0,12226.401787083016,28184.0,155.0,197.0,28125.0,4.0,-0.1,0.4,3.9,44141.0,19.0,239.0,44141.0,15956.0,-137.0,40.0,16016.0,63.9,0.4,0.2,63.7,61.3,0.4,-0.2,61.2,109.6,0.9,0.4,108.4,98.979,0.048,1.433,98.9,101.356,0.36,-0.531,101.1,109.767,1.449,5.292,109.9,100.0,0.0,-1.109,100.0,92.112,0.0,-0.071,92.1,99.462,3.989,3.078,97.7,96.231,-0.174,2.033,96.2,2331565.0,2244523.0,87042.0,1238021.0,991449.0,15568.0,5271.0,19532.0,206201.0,2018,5,27235.166666666668,24901.666666666668,2333.5,21468.5,9057.0,6.4,5.8,0.5,0.977,105.4,5.0,2.1,79.0,0.0379746835443038,0.0,0.1041666666666666,-0.1666666666666666,0.5,0.0,8.0,2.0,1562367.0,1515686.0,1284708.0,1430857.0,1454253.6666666667,148674.40517565006,-4.200997588914768,0,1.0,0,41,0.49999999999999994,-0.8660254037844387,2
41.0,2018-06-01,28702.0,1513665.0,1578531,473260.1120316587,35723.27900035387,493855.37821062887,14.60121537612675,185.47139275391035,9.092705921636108,0.0,308.0,0.0,1.0,307.0,84.0,84.0,140.0,1691.0,13069.851972544317,28161.0,-23.0,80.0,28156.0,3.7,-0.3,-0.1,3.8,44161.0,20.0,237.0,44163.0,16000.0,44.0,156.0,16007.0,63.8,-0.1,-0.1,63.8,61.4,0.1,-0.1,61.3,106.9,-2.7,-5.7,106.2,98.779,-0.2,1.441,98.8,100.846,-0.51,-0.781,100.5,111.73,1.963,8.21,111.1,100.0,0.0,0.0,100.0,92.112,0.0,0.194,92.1,98.223,-1.239,4.336,101.5,96.084,-0.147,1.95,96.1,2323986.0,2248180.0,75806.0,1282093.0,1055855.0,13647.0,4822.0,19732.0,188037.0,2018,6,27235.166666666668,24901.666666666668,2333.5,21468.5,9057.0,6.4,5.8,0.5,0.977,105.4,5.0,2.1,93.0,0.032258064516129,-0.1052631578947368,0.0178571428571428,0.5,0.2,0.0,9.0,2.0,1496732.0,1562367.0,1515686.0,1445164.0,1524928.3333333333,33779.48860378657,5.465173457906958,0,4.0,0,42,1.2246467991473532e-16,-1.0,2
